Year;Month;Day;Observer;Location;Site;Transect;DataType;SpeciesCN;SpeciesCode;SpeciesSN;Number;Size_cm ;TP_SIZE;TP_NO
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;coney;CEFU;Cephalopholis fulva;2;5;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;coney;CEFU;Cephalopholis fulva;1;20;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;15;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;20;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;25;5;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;10;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;15;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;54;5;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;2;10;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;10;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;2;15;;
2016;July;27;TS;St Maarten;Mike's Maze;5;QUAN;honeycomb cowfish;ACPO;Acanthostracion polygonius;1;15;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;7;15;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;15;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;bicolor damselfish;STPA;Stegastes partitus;5;5;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;brown chromis;CHMU;Chromis multilineata;4;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;blue chromis;CHCY;Chromis cyanea;4;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;sergeant major;ABSA;Abudefduf saxatilis;3;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;sergeant major;ABSA;Abudefduf saxatilis;3;15;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;harlequin bass;SETI;Serranus tigrinus;4;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;tobaccofish;SETA;Serranus tabacarius;3;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;chalk bass;SETO;Serranus tortugarum;2;10;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;queen parrotfish;SCVE;Scarus vetula;2;25;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;15;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;20;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;55;5;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;15;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;20;;
2016;July;28;TS;St Maarten;Proselyte;1;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;28;5;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;5;10;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;3;10;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;15;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;25;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;bicolor damselfish;STPA;Stegastes partitus;0;5;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;1;15;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;blue chromis;CHCY;Chromis cyanea;10;5;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;sergeant major;ABSA;Abudefduf saxatilis;3;10;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;20;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;30;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;10;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;15;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;20;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;120;5;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;10;;
2016;July;28;TS;St Maarten;Proselyte;2;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;70;5;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;11;10;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;2;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;doctorfish;ACCH;Acanthurus chirurgus;2;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;66;10;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;1;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;bar jack;CARU;Carangoides ruber;1;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;bar jack;CARU;Carangoides ruber;2;20;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;bar jack;CARU;Carangoides ruber;1;30;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;bicolor damselfish;STPA;Stegastes partitus;15;5;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;1;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;blue chromis;CHCY;Chromis cyanea;5;10;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;coney;CEFU;Cephalopholis fulva;1;10;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;10;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;20;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;1;25;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;20;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;40;5;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;30;5;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;2;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;2;15;;
2016;July;28;TS;St Maarten;Proselyte;3;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;20;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;french angelfish;POPA;Pomacanthus paru;1;25;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;9;10;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;5;15;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;6;10;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;6;15;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;bar jack;CARU;Carangoides ruber;1;10;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;bar jack;CARU;Carangoides ruber;1;20;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;french grunt;HAFL;Haemulon flavolineatum;1;15;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;caesar grunt;HACR;Haemulon carbonarium;1;20;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;bicolor damselfish;STPA;Stegastes partitus;22;5;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;brown chromis;CHMU;Chromis multilineata;9;5;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;blue chromis;CHCY;Chromis cyanea;41;5;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;sergeant major;ABSA;Abudefduf saxatilis;2;10;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;rock hind;EPAD;Epinephelus adscensionis;1;25;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;10;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;5;15;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;30;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;1;30;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;7;10;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;4;15;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;43;5;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;2;2;;
2016;July;28;TS;St Maarten;Proselyte;4;QUAN;honeycomb cowfish;ACPO;Acanthostracion polygonius;1;20;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;7;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;5;15;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;blue tang;ACCO;Acanthurus coeruleus;4;15;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;french grunt;HAFL;Haemulon flavolineatum;2;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;bicolor damselfish;STPA;Stegastes partitus;15;5;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;brown chromis;CHMU;Chromis multilineata;7;5;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;brown chromis;CHMU;Chromis multilineata;5;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;blue chromis;CHCY;Chromis cyanea;2;5;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;coney;CEFU;Cephalopholis fulva;1;15;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;5;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;5;15;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;15;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;36;5;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;2;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;11;5;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;10;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;2;15;;
2016;July;28;TS;St Maarten;Proselyte;5;QUAN;Atlantic trumpetfish;AUMA;Aulostomus maculatus;1;35;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;6;10;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;7;15;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;3;15;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;bicolor damselfish;STPA;Stegastes partitus;43;5;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;coney;CEFU;Cephalopholis fulva;4;10;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;harlequin bass;SETI;Serranus tigrinus;2;5;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;tobaccofish;SETA;Serranus tabacarius;1;10;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;77;5;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;4;10;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;53;5;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;3;10;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;slippery dick;HABI;Halichoeres bivittatus;9;5;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;colon goby;CODI;Coryphopterus dicrus;13;10;;
2016;July;29;TS;St Maarten;Long Bay;1;QUAN;sand tilefish;MAPL;Malacanthus plumieri;1;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;rock beauty;HOTR;Holacanthus tricolor;1;20;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;13;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;doctorfish;ACCH;Acanthurus chirurgus;3;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;french grunt;HAFL;Haemulon flavolineatum;1;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;bicolor damselfish;STPA;Stegastes partitus;75;5;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;bicolor damselfish;STPA;Stegastes partitus;10;10;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;20;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;25;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;35;5;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;3;10;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;29;5;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;4;10;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;slippery dick;HABI;Halichoeres bivittatus;11;5;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;2;15;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;colon goby;CODI;Coryphopterus dicrus;17;5;;
2016;July;29;TS;St Maarten;Long Bay;2;QUAN;yellowhead jawfish;OPAU;Opistognathus aurifrons;3;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;3;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;9;15;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;doctorfish;ACCH;Acanthurus chirurgus;4;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;4;15;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;bicolor damselfish;STPA;Stegastes partitus;75;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;brown chromis;CHMU;Chromis multilineata;55;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;blue chromis;CHCY;Chromis cyanea;3;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;blue chromis;CHCY;Chromis cyanea;5;0;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;coney;CEFU;Cephalopholis fulva;3;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;coney;CEFU;Cephalopholis fulva;3;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;coney;CEFU;Cephalopholis fulva;2;15;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;harlequin bass;SETI;Serranus tigrinus;6;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;tobaccofish;SETA;Serranus tabacarius;1;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;fairy basslet;GRLO;Gramma loreto;2;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;3;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;3;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;30;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;3;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;60;5;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;2;10;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;queen triggerfish;BAVE;Balistes vetula;1;25;;
2016;July;29;TS;St Maarten;Long Bay;3;QUAN;colon goby;CODI;Coryphopterus dicrus;13;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;french angelfish;POPA;Pomacanthus paru;1;30;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;5;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;4;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;7;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;caesar grunt;HACR;Haemulon carbonarium;1;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;bicolor damselfish;STPA;Stegastes partitus;120;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;coney;CEFU;Cephalopholis fulva;1;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;coney;CEFU;Cephalopholis fulva;4;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;harlequin bass;SETI;Serranus tigrinus;5;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;110;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;6;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;2;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;144;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;7;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;1;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;slippery dick;HABI;Halichoeres bivittatus;15;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;creole wrasse;CLPA;Clepticus parrae;2;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;15;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;Atlantic trumpetfish;AUMA;Aulostomus maculatus;1;25;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;3;10;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;colon goby;CODI;Coryphopterus dicrus;2;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;yellowhead jawfish;OPAU;Opistognathus aurifrons;1;5;;
2016;July;29;TS;St Maarten;Long Bay;4;QUAN;sand tilefish;MAPL;Malacanthus plumieri;1;20;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;8;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;2;15;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;doctorfish;ACCH;Acanthurus chirurgus;3;15;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;blue tang;ACCO;Acanthurus coeruleus;3;15;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;bicolor damselfish;STPA;Stegastes partitus;39;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;coney;CEFU;Cephalopholis fulva;1;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;coney;CEFU;Cephalopholis fulva;3;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;harlequin bass;SETI;Serranus tigrinus;3;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;harlequin bass;SETI;Serranus tigrinus;1;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;1;15;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;25;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;2;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;145;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;3;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;180;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;12;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;slippery dick;HABI;Halichoeres bivittatus;25;5;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;slippery dick;HABI;Halichoeres bivittatus;5;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;honeycomb cowfish;ACPO;Acanthostracion polygonius;1;10;;
2016;July;29;TS;St Maarten;Long Bay;5;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;2;10;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;4;10;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;10;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;1;15;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;french grunt;HAFL;Haemulon flavolineatum;2;10;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;bicolor damselfish;STPA;Stegastes partitus;8;5;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;1;10;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;15;5;;
2016;August;8;TS;St Maarten;Shark Hotel;1;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;18;5;;
2016;August;8;TS;St Maarten;Shark Hotel;2;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;6;10;;
2016;August;8;TS;St Maarten;Shark Hotel;2;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;3;15;;
2016;August;8;TS;St Maarten;Shark Hotel;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;3;10;;
